work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,Mid-level/Intermediate,FT,Data Analyst,150000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,100000,US,0,US,M
2022,Senior-level/Expert,FT,Machine Learning Software Engineer,248400,CA,100,CA,M
2022,Senior-level/Expert,FT,Machine Learning Software Engineer,183600,CA,100,CA,M
2022,Mid-level/Intermediate,FT,Data Engineer,150000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,150000,US,100,US,M
2022,Entry-level/Junior,FT,Machine Learning Developer,40000,PK,100,AU,M
2022,Senior-level/Expert,FT,Lead Data Scientist,56723,IN,0,IN,L
2022,Mid-level/Intermediate,FT,Data Engineer,120000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,95000,US,0,US,M
2022,Entry-level/Junior,FT,Data Engineer,160000,US,0,US,M
2022,Entry-level/Junior,FT,Data Engineer,135000,US,0,US,M
2022,Entry-level/Junior,FT,Data Scientist,24165,IT,50,IT,M
2022,Senior-level/Expert,FT,Data Engineer,216000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,144000,US,100,US,M
2022,Entry-level/Junior,FT,Data Engineer,85000,US,0,US,M
2022,Entry-level/Junior,FT,Data Engineer,65000,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,149000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,119000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,140000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,120000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Scientist,150000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Scientist,110000,US,0,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,246000,US,100,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,201000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,190000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,155000,US,0,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,235000,US,100,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,185000,US,100,US,M
2022,Senior-level/Expert,FT,Cloud Database Engineer,190000,US,100,US,M
2022,Senior-level/Expert,FT,Cloud Database Engineer,160000,US,100,US,M
2022,Entry-level/Junior,FT,Product Data Analyst,100000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,130000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,115000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Scientist,92350,GB,0,GB,M
2022,Mid-level/Intermediate,FT,Data Scientist,67723,GB,0,GB,M
2022,Mid-level/Intermediate,FT,Data Engineer,105000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,70000,US,0,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,204500,US,0,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,142200,US,0,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,192000,US,100,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,164000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,185900,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,129300,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,130000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,75000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,175000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,120000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,167500,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,106500,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,75000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,60000,US,100,US,M
2022,Senior-level/Expert,FT,Applied Scientist,184000,US,100,US,M
2022,Senior-level/Expert,FT,Applied Scientist,142000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Scientist,145000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Scientist,100000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Scientist,31795,IN,100,US,M
2022,Mid-level/Intermediate,FT,NLP Engineer,44365,PL,100,PL,S
2022,Senior-level/Expert,FT,Data Engineer,175000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,120000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,175000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,120000,US,0,US,M
2022,Executive-level/Director,FT,Data Engineer,200000,US,0,US,M
2022,Executive-level/Director,FT,Data Engineer,145000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,92350,GB,100,GB,M
2022,Mid-level/Intermediate,FT,Data Engineer,73880,GB,100,GB,M
2022,Senior-level/Expert,FT,Data Engineer,145000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,100000,US,0,US,M
2022,Senior-level/Expert,FT,Applied Scientist,192000,US,100,US,M
2022,Senior-level/Expert,FT,Applied Scientist,164000,US,100,US,M
2022,Executive-level/Director,FT,Data Engineer,310000,US,100,US,M
2022,Executive-level/Director,FT,Data Engineer,239000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,120000,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,95000,US,0,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,145000,US,0,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,135000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,100000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,78000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,73546,ES,0,ES,M
2022,Senior-level/Expert,FT,Data Engineer,36773,ES,0,ES,M
2022,Mid-level/Intermediate,FT,Data Engineer,160000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,120000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,190000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,150000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,35610,IN,50,IN,L
2022,Senior-level/Expert,FT,AI Scientist,125000,CO,100,CO,L
2022,Senior-level/Expert,FT,Data Engineer,120000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,95000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,150000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,100000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,47280,ES,0,ES,M
2022,Senior-level/Expert,FT,Data Scientist,37824,ES,0,ES,M
2022,Senior-level/Expert,FT,Data Analyst,115934,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,81666,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,175000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,140000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,120000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,95000,US,0,US,M
2022,Senior-level/Expert,FT,Research Engineer,249500,US,0,US,M
2022,Senior-level/Expert,FT,Research Engineer,149850,US,0,US,M
2022,Mid-level/Intermediate,FT,Analytics Engineer,122500,US,100,US,M
2022,Mid-level/Intermediate,FT,Analytics Engineer,100000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,249500,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,149850,US,0,US,M
2022,Entry-level/Junior,FT,Data Analyst,55000,US,0,US,M
2022,Entry-level/Junior,FT,Data Analyst,48000,US,0,US,M
2022,Senior-level/Expert,FT,Research Scientist,249500,US,0,US,M
2022,Senior-level/Expert,FT,Research Scientist,149850,US,0,US,M
2022,Mid-level/Intermediate,FT,Computer Vision Engineer,58837,FR,100,FR,S
2022,Senior-level/Expert,FT,Data Engineer,190000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,120000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,127000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,104000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,210000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,150000,US,100,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,210000,US,100,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,150000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,210000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,130000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,182750,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,161500,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,102640,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,66100,US,100,US,M
2022,Senior-level/Expert,FT,Research Scientist,210000,US,100,US,M
2022,Senior-level/Expert,FT,Research Scientist,150000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,198800,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,122600,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,130000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,80000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,136000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,104000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,150000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,100000,US,100,US,M
2022,Entry-level/Junior,FT,Data Engineer,160000,US,0,US,M
2022,Entry-level/Junior,FT,Data Engineer,135000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,216000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,144000,US,100,US,M
2022,Executive-level/Director,FT,Data Scientist,159000,US,100,US,M
2022,Executive-level/Director,FT,Data Scientist,130000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,115934,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,81666,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,215000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,150000,US,100,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,246000,US,100,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,201000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,187000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,153000,US,100,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,255000,MX,100,MX,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,185000,MX,100,MX,M
2022,Mid-level/Intermediate,FT,Data Analyst,430967,GB,0,GB,M
2022,Mid-level/Intermediate,FT,Data Analyst,55410,GB,0,GB,M
2022,Senior-level/Expert,FT,Data Analyst,50432,ES,0,ES,M
2022,Senior-level/Expert,FT,Data Analyst,39925,ES,0,ES,M
2022,Senior-level/Expert,FT,Data Analyst,169000,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,110600,US,0,US,M
2022,Entry-level/Junior,FT,BI Data Analyst,60938,DE,0,DE,L
2022,Senior-level/Expert,FT,BI Developer,140000,US,100,US,M
2022,Senior-level/Expert,FT,BI Developer,120000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,75000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,60000,US,100,US,M
2022,Entry-level/Junior,FT,Data Analyst,50000,US,50,US,L
2022,Mid-level/Intermediate,FT,MLOps Engineer,134000,US,100,US,M
2022,Mid-level/Intermediate,FT,MLOps Engineer,124000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,166700,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,119000,US,0,US,M
2022,Entry-level/Junior,FT,Data Scientist,124234,US,0,US,M
2022,Entry-level/Junior,FT,Data Scientist,74540,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,100000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,65000,US,100,US,M
2022,Entry-level/Junior,FT,AI Scientist,200000,CA,50,CA,L
2022,Senior-level/Expert,FT,Data Engineer,220000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,146000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,68293,ES,0,ES,M
2022,Senior-level/Expert,FT,Data Engineer,36773,ES,0,ES,M
2022,Senior-level/Expert,FT,Data Specialist,110000,US,0,US,M
2022,Senior-level/Expert,FT,Data Specialist,70000,US,0,US,M
2022,Entry-level/Junior,FT,Data Analyst,50000,US,50,US,L
2022,Senior-level/Expert,FT,Data Engineer,120000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,95000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,150000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,100000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,47280,ES,0,ES,M
2022,Senior-level/Expert,FT,Data Scientist,37824,ES,0,ES,M
2022,Senior-level/Expert,FT,Data Architect,190000,US,100,US,M
2022,Senior-level/Expert,FT,Data Architect,135000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,128000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,81500,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,173000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,110000,US,100,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,192000,US,0,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,120000,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,115934,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,81666,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,120000,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,95000,US,0,US,M
2022,Senior-level/Expert,FT,Principal Machine Learning Engineer,190000,US,100,US,L
2022,Senior-level/Expert,FT,Data Engineer,194000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,129400,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,201000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,89200,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,165000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,125000,US,0,US,M
2022,Senior-level/Expert,FT,Applied Scientist,230000,US,100,US,M
2022,Senior-level/Expert,FT,Applied Scientist,196000,US,100,US,M
2022,Mid-level/Intermediate,FT,Machine Learning Engineer,130000,US,0,US,M
2022,Mid-level/Intermediate,FT,Machine Learning Engineer,90000,US,0,US,M
2022,Mid-level/Intermediate,FT,Machine Learning Researcher,150000,US,100,US,M
2022,Mid-level/Intermediate,FT,Machine Learning Researcher,100000,US,100,US,M
2022,Mid-level/Intermediate,FT,Machine Learning Engineer,230000,US,0,US,M
2022,Mid-level/Intermediate,FT,Machine Learning Engineer,150000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,153600,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,106800,US,0,US,M
2022,Mid-level/Intermediate,FT,Machine Learning Researcher,130000,US,100,US,M
2022,Mid-level/Intermediate,FT,Machine Learning Researcher,100000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,216000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,144000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Scientist,180000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Scientist,120000,US,0,US,M
2022,Entry-level/Junior,FT,Data Engineer,160000,US,0,US,M
2022,Entry-level/Junior,FT,Data Engineer,135000,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,192500,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,140000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,152500,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,130000,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,65000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,55000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,178750,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,160000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Scientist,63040,FR,100,FR,M
2022,Mid-level/Intermediate,FT,Data Scientist,52533,FR,100,FR,M
2022,Mid-level/Intermediate,FT,Machine Learning Scientist,165000,US,0,US,M
2022,Mid-level/Intermediate,FT,Machine Learning Scientist,135000,US,0,US,M
2022,Senior-level/Expert,FT,Analytics Engineer,170000,US,100,US,M
2022,Senior-level/Expert,FT,Analytics Engineer,125000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,105000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,70000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,130000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,95000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,203500,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,152000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,197430,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,134760,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Scientist,120000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,197000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,99000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,220000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,162000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,110446,LT,0,LT,M
2022,Mid-level/Intermediate,FT,Data Engineer,79178,LT,0,LT,M
2022,Mid-level/Intermediate,FT,Data Scientist,70186,GB,0,GB,M
2022,Mid-level/Intermediate,FT,Data Scientist,51716,GB,0,GB,M
2022,Senior-level/Expert,FT,Data Architect,149040,US,100,US,M
2022,Senior-level/Expert,FT,Data Architect,113900,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,171000,US,100,AU,L
2022,Senior-level/Expert,FT,Data Engineer,100000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,78000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,120000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,95000,US,0,US,M
2022,Senior-level/Expert,FT,Data Specialist,110000,US,0,US,M
2022,Senior-level/Expert,FT,Data Specialist,70000,US,0,US,M
2022,Entry-level/Junior,FL,Data Analytics Consultant,50000,BE,100,US,S
2022,Senior-level/Expert,FT,Data Scientist,185900,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,129300,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,150000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,100000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,230000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,154600,US,100,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,204500,US,0,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,142200,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,160000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,75000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,47280,ES,0,ES,M
2022,Senior-level/Expert,FT,Data Scientist,37824,ES,0,ES,M
2022,Senior-level/Expert,FT,Data Engineer,213000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,152000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,140000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,120000,US,100,US,M
2022,Senior-level/Expert,FT,Data Scientist,110000,US,0,US,M
2022,Senior-level/Expert,FT,Data Scientist,70000,US,0,US,M
2022,Senior-level/Expert,FT,Machine Learning Software Engineer,227200,CA,100,CA,M
2022,Senior-level/Expert,FT,Machine Learning Software Engineer,168000,CA,100,CA,M
2022,Mid-level/Intermediate,FT,Data Scientist,64090,DE,0,DE,M
2022,Mid-level/Intermediate,FT,Data Scientist,60938,DE,0,DE,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,243000,US,100,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,183000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,175000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,150000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Scientist,130000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Scientist,90000,US,100,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,165000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,124000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,178000,CA,0,CA,M
2022,Senior-level/Expert,FT,Data Engineer,132000,CA,0,CA,M
2022,Senior-level/Expert,FT,Data Engineer,300000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,130000,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,169000,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,110600,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,116000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,96000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,92350,GB,0,GB,M
2022,Senior-level/Expert,FT,Data Analyst,70186,GB,0,GB,M
2022,Senior-level/Expert,FT,Data Analyst,105000,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,70000,US,0,US,M
2022,Mid-level/Intermediate,FT,Machine Learning Researcher,105236,CA,50,CA,L
2022,Senior-level/Expert,FT,Data Engineer,194000,US,100,US,M
2022,Senior-level/Expert,FT,Data Engineer,129400,US,100,US,M
2022,Senior-level/Expert,FT,Data Architect,190000,US,100,US,M
2022,Senior-level/Expert,FT,Data Architect,135000,US,100,US,M
2022,Senior-level/Expert,FT,Data Analyst,100000,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,70000,US,0,US,M
2022,Entry-level/Junior,FT,Machine Learning Engineer,189750,US,0,US,M
2022,Entry-level/Junior,FT,Machine Learning Engineer,140250,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,130000,US,0,US,M
2022,Senior-level/Expert,FT,Data Analyst,100000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,160000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,109000,US,0,US,M
2022,Senior-level/Expert,FT,Research Engineer,250000,US,0,US,M
2022,Senior-level/Expert,FT,Research Engineer,150000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,206000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,160000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,135000,US,0,US,M
2022,Senior-level/Expert,FT,Data Engineer,120000,US,0,US,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,115573,FR,100,FR,M
2022,Senior-level/Expert,FT,Machine Learning Engineer,73546,FR,100,FR,M
2022,Entry-level/Junior,FT,Data Engineer,160000,US,0,US,M
2022,Entry-level/Junior,FT,Data Engineer,135000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,150000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Analyst,100000,US,0,US,M
2022,Mid-level/Intermediate,FT,Data Engineer,120000,US,0,US,M
